user,id,rating
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B015WSCNHW,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B01DE4DPSC,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B06XKPHXSV,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B073XXLVWT,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B077GH8LF6,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B07F5PX9Y3,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B08CMHD5HG,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B0BPJ4Q6FJ,5.0
AEUPIYW4A4SYHXRJAGEP4ZG6YPRA,B0BTC9YJ2W,5.0
AEUPTKRM33A7FDZJJRLKPHQNWKNQ,B07KDYH2DF,5.0
AEUPTKRM33A7FDZJJRLKPHQNWKNQ,B07MQK9168,5.0
AEUPTKRM33A7FDZJJRLKPHQNWKNQ,B07RYQ1X42,4.0
AEUPTKRM33A7FDZJJRLKPHQNWKNQ,B087X1CF8G,5.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B000TGSM6E,4.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B004OK1G64,3.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B007T8OGLK,3.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B00H35YIJE,3.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B00H4PEMM6,2.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B00UTD0YG8,1.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B00WHLLDWO,3.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B012VQ5A7S,3.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B017DNZ3XK,5.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B079TLFL33,4.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B09BF8XDF4,2.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B09VSJD5GP,5.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B0B8M5FJB6,5.0
AEUQPJ2WOGSXVF6S37NWLBDIAR5A,B0BFKQ9QXD,2.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B000K69UM8,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B00OGMD0VE,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B0150YC54E,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B086QP7WM2,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B09SNBQCM8,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B0B3VQQ6XY,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B0B69VXJ6G,5.0
AEUQRVT4AGP43R72QNXFZGJYVAXQ,B0BTC9YJ2W,5.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B000J5XS3C,4.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B00S9WSNWS,2.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B017NT392Q,2.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B06X9KG3HW,5.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B08DBDD6CM,4.0
AEUR2CLUBP3YPJS4FKOUKVZ6OMFA,B0C4XQ496G,5.0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,B0179A4ILK,5.0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,B01E6T56EA,5.0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,B07RS1QKGK,4.0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,B09T8HDBYK,5.0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,B0B9XP5VFW,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B0094NVV5C,4.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B00GK75WXC,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B00HY657E2,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B014ZYPT34,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B01FM8IN3U,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B01LEZVYZO,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B075SVNSW2,4.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B07NKT1QQK,4.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B08BW2TBD7,4.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B0919HG8S7,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B09857JRP2,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B09NXQ86L1,5.0
AEURNRQM7FGNI4UQ2STAQHWU34QQ,B0C6HXYY3R,4.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B004UJO41S,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B00WJ3GS16,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B07BHJH2Y8,1.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B07NDJ1HSG,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B09616T2BL,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B09857JRP2,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B0B6P55RBN,5.0
AEURYFHY5UKJWCTOYPJD3D2XLJLQ,B0BPLFP5P6,5.0
AEUV2ARPX2LATXL5OKHG3FIVFK2Q,B0002GYX5K,5.0
AEUV2ARPX2LATXL5OKHG3FIVFK2Q,B07849RG3X,5.0
AEUV2ARPX2LATXL5OKHG3FIVFK2Q,B07GFH8NTB,5.0
AEUV2ARPX2LATXL5OKHG3FIVFK2Q,B0C4GJM9J4,5.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B00OYUSHJS,3.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B017NT392Q,2.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B01DN7OAWU,3.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B01H0PACWI,3.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B0796CFWKG,3.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B08Z5XSKP8,4.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B09MMT45P1,3.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B0BM71QK8M,2.0
AEUVB6QJD7KWQ5VDEIK6HBHJUOYA,B0C5LYJXLR,3.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B00JL5I61A,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B01AAX6KGY,1.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B07NSND3FJ,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B07TDNWYSB,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B08VF4K987,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B09857JRP2,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B09V91H5XM,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B0B1LK9SXB,3.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B0BKKRKM2Q,5.0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,B0BL6M4BXZ,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B0009DXEEM,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B000J5XS3C,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B000KIPTE4,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B000T9PE9E,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B019ONS4TC,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B01DK43HMK,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B0796CFWKG,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B07CQMWWLV,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B07MHL48V6,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B07RYQ1X42,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B09PBL98Q4,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B0B63DPVDK,4.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B0BCK6L7S5,5.0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,B0BYNM15YB,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B00O5EKZ9I,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B07C91JT14,4.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0846J7THY,3.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B09857JRP2,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B09S2VB3KW,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0B7C7PYVC,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0BHSG5C3G,2.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0BPLFP5P6,1.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0BTC9YJ2W,5.0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,B0C9NGP88D,2.0
AEV364SZL5QULEBZE5MUREZEWSVQ,B0C9NGP88D,1.0
AEV3WFRV6OT75VZ5VS6PG7YA6WQA,B075FW24C5,5.0
AEV3WFRV6OT75VZ5VS6PG7YA6WQA,B0799734T4,5.0
AEV3WFRV6OT75VZ5VS6PG7YA6WQA,B09ZTWQPCH,5.0
AEV3WFRV6OT75VZ5VS6PG7YA6WQA,B0B3VKD9YG,5.0
AEV4XIDQR2GS5JKJ5CX75U5GNB4Q,B01NGWFQLI,4.0
AEV4XIDQR2GS5JKJ5CX75U5GNB4Q,B099NFZP4S,5.0
AEV4XIDQR2GS5JKJ5CX75U5GNB4Q,B09VP6F1DV,5.0
AEV4XIDQR2GS5JKJ5CX75U5GNB4Q,B0BSR996X8,5.0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,B07BFZ2KSJ,3.0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,B0919HG8S7,5.0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,B09JYHK3KF,5.0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,B0BK6QF78L,5.0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,B0BL6M4BXZ,5.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B00LCY77NG,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B00V8URXSS,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B017808XKS,5.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B018FCZKR2,2.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B01DPCONFM,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B077Z635YX,5.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B07BHJH2Y8,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B07NDJ1HSG,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B09RN7GR8F,3.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B0BPLFP5P6,4.0
AEV5U5TJWDZJGJ35UDVIWCYV5SGQ,B0BT9R8MMV,5.0
AEV7XYTU3G6AFN2RXBI6XEU4LUZQ,B007T8OGLK,5.0
AEV7XYTU3G6AFN2RXBI6XEU4LUZQ,B0150ZL6ZC,5.0
AEV7XYTU3G6AFN2RXBI6XEU4LUZQ,B06Y2W66F5,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B0002D0CCQ,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B0018TG8HQ,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B00WJ3JUFM,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B01LXTBO7B,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B01MRJUB7Z,4.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B07CRK35NG,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B07DWM2XSS,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B07GFH8NTB,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B081T5GXGT,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B09G5KLKX2,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B09KWWS7DH,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B09SNBQCM8,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B0BG95DG2H,5.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B0BPLFP5P6,3.0
AEVB5BSDA5OASLEFI37PGC2XHIIA,B0BQ4HSKC9,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0002D01KO,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0002E1UEO,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0098DFNY8,4.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B00B5LDMH6,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B06W2NS7RW,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B074KRRZCH,1.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B07TDNWYSB,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B08BW2TBD7,4.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0928HW2P4,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B09M7F7LFB,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0B8M2Q1DS,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0BGQG84Y4,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0BK5CXZBT,5.0
AEVCAEZSUTRGJGQEUXGDEMWDIB7A,B0BSGM6CQ9,5.0
AEVDDSBKRLCENDA34BB5V2HLKNPQ,B001W99HE8,4.0
AEVDDSBKRLCENDA34BB5V2HLKNPQ,B07L5B64RG,3.0
AEVDDSBKRLCENDA34BB5V2HLKNPQ,B07V46KRD8,5.0
AEVDDSBKRLCENDA34BB5V2HLKNPQ,B09TBB276B,5.0
AEVDDW4BQMD7KGSTGJKY3AKETUCA,B00W7ZL4TM,5.0
AEVDDW4BQMD7KGSTGJKY3AKETUCA,B0791VK6D9,5.0
AEVDDW4BQMD7KGSTGJKY3AKETUCA,B09M7P8SBH,1.0
AEVDDW4BQMD7KGSTGJKY3AKETUCA,B0BCXRG3QQ,5.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B01822J05S,4.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B073RTT48C,5.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B09857JRP2,5.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B09V91H5XM,5.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B0B3MWSSYF,5.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B0BKZ3GCGR,1.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B0BPJ4Q6FJ,1.0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,B0BSGM6CQ9,5.0
AEVGX6GYPGEZNYLMBIF47MK4XXZQ,B015X3CXXA,1.0
AEVGX6GYPGEZNYLMBIF47MK4XXZQ,B01E6T56EA,5.0
AEVGX6GYPGEZNYLMBIF47MK4XXZQ,B07JL1KFT3,5.0
AEVGX6GYPGEZNYLMBIF47MK4XXZQ,B0B8YWPB3K,5.0
AEVI3IWEFPFSW3XVSOSXOTXUENHQ,B0151KT2B6,5.0
AEVI3IWEFPFSW3XVSOSXOTXUENHQ,B07CBT4SYD,4.0
AEVI3IWEFPFSW3XVSOSXOTXUENHQ,B08VCYR3T9,4.0
AEVI3IWEFPFSW3XVSOSXOTXUENHQ,B0B8LYBTXZ,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0002GXPRM,4.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0010SHU18,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B002H3EZMC,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B004XNK7AI,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B005PGGU9O,3.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B00646MZHK,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B007MY5BDI,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B00A7KC9NO,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B00I03OGKY,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B00T631UTC,1.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B00VSYN25M,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0158GWWJ2,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B017NT392Q,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B01K1EJQ9U,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B01MD10XAU,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B06X9KG3HW,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07234PV7Q,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B074WXM13T,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07C5RMKBF,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07CQMWWLV,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07GFH8NTB,3.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07L5B64RG,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B07N5J3GTB,4.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B08DBDD6CM,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B08GNZPHHF,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B08MF7Q9RW,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B09857JRP2,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B09D9HYFYY,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B09RJZSQML,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0B58M32GZ,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0B8LZKBN7,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0B8Z5LTZ2,2.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BFKQ9QXD,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BHG58G2F,4.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BHSG5C3G,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BJF97MDV,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BSGM6CQ9,5.0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,B0BZTB9B4X,5.0
AEVIT6MYT5ATEMEMRAENZEEZHCTQ,B0002D0L5E,5.0
AEVIT6MYT5ATEMEMRAENZEEZHCTQ,B07SZLTL1W,5.0
AEVIT6MYT5ATEMEMRAENZEEZHCTQ,B086QP7WM2,5.0
AEVIT6MYT5ATEMEMRAENZEEZHCTQ,B09V91H5XM,5.0
AEVIT6MYT5ATEMEMRAENZEEZHCTQ,B0C67HCGBR,5.0
AEVJP6FBXEMFXNIEV5A4SY43ZO6A,B01MDU5U60,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B003VYBD58,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B00646MZHK,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B00BQYODWK,3.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B0776RBZF1,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B09WQTXJRK,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B0BKZ1G3P3,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B0BXSYL7X8,5.0
AEVK2LOLAR5L6ASVKZ5JCIZFUFEA,B0C67HCGBR,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B004XNK7AI,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B015X3CXXA,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B0794JD1DJ,4.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B079P9LDHN,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B07N5MJDBF,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B08R5GM6YB,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B09RJZSQML,5.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B0B2T1LF1L,3.0
AEVKEC6F5B6MZ4JXUC2F7MBV3OWQ,B0C3Q29DML,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,1423414357,4.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B00HU260SW,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B00HZH4D04,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B00JQYUAQU,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B07CQQXQ4T,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B09S2VB3KW,4.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B09SNBQCM8,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B09V4JQTN4,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B0BXSYL7X8,5.0
AEVKX3CM427IX5AZLSISGJJVEYVQ,B0C3Q29DML,4.0
AEVLOY2X5SGRA64KXXI2HXZ7CYYA,B0799734T4,4.0
AEVLOY2X5SGRA64KXXI2HXZ7CYYA,B0B8LK7MTH,3.0
AEVLQ2JRDW4F2L6MMMUETPFQGW5A,B0777KT21W,4.0
AEVLQ2JRDW4F2L6MMMUETPFQGW5A,B089QY6YYQ,5.0
AEVLQ2JRDW4F2L6MMMUETPFQGW5A,B09198262S,5.0
AEVLQ2JRDW4F2L6MMMUETPFQGW5A,B09CPZ2QS9,4.0
AEVLQ2JRDW4F2L6MMMUETPFQGW5A,B0BYP5CC5T,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B0002E1UDK,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B00IJ23YS6,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B00ZTRVA80,4.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B01448TORS,4.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B01D2GAKV2,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B01LQM3534,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B06W2NS7RW,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B07PPHHG34,4.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B097Q9W8MW,3.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B098KXQJVY,3.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B09D9HYFYY,5.0
AEVN3FMHZTJXGWETWCYVCOZFLIDQ,B0BXT41XC6,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B00RVE9X06,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B07MG8PHF2,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B092LF6RLS,2.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B093YKLWVN,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B09JJ784V5,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B09Y1QWK5W,5.0
AEVNXB4CL34UNDBC7XDUHGYXRHUA,B0BR2KL6QL,5.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B004FEBS8K,4.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B00B5LDMH6,5.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B01LYJMH9P,5.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B079TLFL33,3.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B07MDT5WJX,2.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B095QBH5ZB,2.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B09JYHK3KF,4.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B09V915Q6P,3.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B0B8NXV975,5.0
AEVODRA6RBOLVATSVEOHUUH57MOA,B0BJF97MDV,4.0
AEVOFOTT367VYVB4M4QVLDYJM26Q,B00WJ3HL5I,5.0
AEVOFOTT367VYVB4M4QVLDYJM26Q,B07T1P4V9V,4.0
AEVOFOTT367VYVB4M4QVLDYJM26Q,B0B3NJ1TDB,5.0
AEVOFOTT367VYVB4M4QVLDYJM26Q,B0B95V41NR,2.0
AEVOFOTT367VYVB4M4QVLDYJM26Q,B0BX8VJYMD,4.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B00IFOTSJW,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B01LYJMHXV,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B087X1CF8G,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B08N636GN1,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B095XCZXNQ,3.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B09M7F7LFB,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B09M7P8SBH,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B0B9LLF1CN,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B0BHSG5C3G,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B0BK6Q2HDN,5.0
AEVOWXMQPSKDK6ZYPCQ47BBPFSMA,B0BPJ4Q6FJ,5.0
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B09KR857F4,5.0
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B0BK6S7QF4,5.0
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B0BKZ1G3P3,5.0
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,B0C67HCGBR,5.0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,B0002D0CNA,5.0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,B004XNK7AI,5.0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,B00ADHKKZK,5.0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,B0179A4ILK,5.0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,B01FM8IN3U,5.0
